0,0000012,정령의 축복,패시브,20,"다른 캐릭터를 레벨 10이상 육성하면 스킬포인트 1이 증가한다. 단, 정령의 축복과 여제의 축복중 좋은 효과로 발동된다.","공격력 20, 마력 20 증가",0
0,0000073,여제의 축복,패시브,30,"다른 시그너스 캐릭터와 미하일 캐릭터를 레벨 5이상 육성하면 스킬포인트 1이 증가한다. 단, 정령의 축복과 여제의 축복중 높은 효과로 발동된다.\\n다른 시그너스, 미하일 캐릭터의 고귀한 정신에 의해 마스터 레벨이 최대 30까지 확장될 수 있다. ","공격력 30, 마력 30 증가",0
0,60001005,익스클루시브 스펠,전체 버프,1,주변 모든 캐릭터의 공격력과 마력을 증가시킨다.,"MP 30 소비하여 40분 동안 공격력, 마력 4% 증가",300
0,60011216,석세서,패시브,1,에스카다의 힘를 계승하여 소울슈터와 소울링을 사용할 수 있게 된다.,"MP 2 소비, 공격 키를 키다운하여 에스카다의 에너지를 전방으로 발사. 이동하며 발사 가능, 최대 3명의 적을 60%의 데미지로 공격",0
0,60010217,트루 석세서,패시브,1,에스카다의 진정한 힘을 깨달아 소울슈터의 숨겨진 힘을 끌어올린다.,소울슈터의 숙련도 10% 추가 증가,0
0,60011218,매지컬 리프트,패시브,1,마법의 로프를 던져 위쪽 지형으로 빠르게 이동한다.,가장 가까운 위쪽 지형으로 이동 이동 도중 점프키를 눌러 취소 가능,0
0,60011219,소울 컨트랙트,버프,2,에스카다와의 계약을 통해 순간적으로 데미지를 극대화한다.,"MP 30 소비, 10초 동안 데미지 90% 증가. 링크 스킬로 사용 시 효과가 절반으로 감소",60
0,60011220,데이드림,패시브,1,엔젤릭버스터의 방으로 이동한다.,"MP 30 소비, 엔젤릭버스터의 방으로 귀환",600
0,60011222,드레스 업,패시브,1,"에스카다의 힘을 빌려 전장의 아이돌, 엔젤릭버스터로 변신한다.","MP 20 소비, 엔젤릭버스터로 변신. 엔젤릭버스터 상태에서 사용 시 원래 모습으로 복귀",0
0,60011301,온 스테이지,패시브,1,깜짝 콘서트를 개최한다. 주변 캐릭터의 배경 음악이 엔젤릭버스터의 콘서트 음악으로 변경된다.,"MP 100 소비, 엔젤릭버스터의 앨범에 수록된 트랙을 최대 5회 재생. 이동 시 콘서트 종료, 마을에서만 사용 가능",3600
1,65001100,버블 스타,액티브,20,에스카다의 정제되지 않은 힘을 방울 형태로 발사한다.,"MP 6 소비, 최대 8명의 적을 165%의 데미지로 3번 공격",0
1,65001001,매지컬 시프트,패시브,10,점프 중 한 번 더 도약하여 먼 거리를 날아간다. 점프키와 방향키를 함께 사용해 해당 방향으로 한 번 더 도약할 수 있다. 위 방향키와 함께 사용해 위 방향으로도 이동할 수 있다.,"MP 10 소비, 일정 거리 점프",0
1,65000005,리리컬 크로스,패시브,15,"에스카다의 힘이 깃들어 공격 속도가 증가한다. 추가로 HP, MP가 증가한다.","최대 HP 2500, 최대 MP 2000, 공격 속도 2단계 증가",0
1,65000003,어피니티 I,패시브,20,에스카다와의 친화력이 증가하며 힘을 보다 쉽게 이끌어내고 몸이 가벼워진다.,"이동속도 40, 최대 이동속도 25, 점프력 20 증가",0
2,65101100,스팅 익스플로전,액티브,20,에스카다의 힘을 모아 날카로운 빛줄기로 적들을 꿰뚫는다.,"MP 15 소비, 최대 8명의 적을 160%의 데미지로 4번 공격",0
2,65101001,핑크 스커드,액티브,20,소울링에 담긴 힘을 흩뿌리며 전방으로 돌진하며 적을 밀쳐낸다. 일부 몬스터는 저항하여 밀리지 않는다.,"MP 11 소비, 최대 12명의 적을 125%의 데미지로 4번 공격하며 이동",0
2,65100003,소울슈터 마스터리,패시브,10,소울슈터의 숙련도와 공격력을 증가시킨다. 4차 스킬 소울슈터 엑스퍼트을 익히기 위해 10레벨 이상 필요,"소울슈터의 숙련도 50%, 공격력 20 증가",0
