1,13001020,브리즈 애로우,액티브,20,전방에 바람의 힘을 실은 화살을 날린다.,"MP 22 소비, 최대 5명의 적을 120%의 데미지로 3번 공격",0
1,13001021,윈드워크,액티브,15,바람의 힘을 빌려 전방으로 빠르게 전진한다. 전진 시 몬스터와 충돌하지 않는다.,"MP 10 소비, 지상에서는 발판을 따라 움직이며 발판이 끊어져 있을 경우 그 자리에서 정지, 공중에서는 거스트 쉬프트와 같이 사용 가능\\n[패시브 효과 : 이동속도 35, 점프력 15, 최대 이동속도 20 증가]",0
1,13001024,거스트 쉬프트,액티브,1,점프 중 한 번 더 도약하여 먼 거리를 이동한다. 위 방향키와 함께 사용해 위 방향으로도 이동할 수 있다.\\n필요 스킬 : 윈드워크 1레벨 이상,"MP 10 소비, 일정 거리 점프",0
1,13001022,엘리멘트 : 스톰,온오프,10,녹색을 띈 바람의 엘리멘트를 소환하여 그 힘을 얻는다.\\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 온오프 스킬,데미지 10% 증가,0
1,13000023,위스퍼 오브 더 윈드,패시브,20,바람의 속삭임을 들어 고대의 지식을 익히고 날랜 몸을 소유하게 된다.,"공격력 20, 사거리 160 증가",0
2,13101021,거스트 샷,액티브,20,전방에 존재하는 적들을 향해 빠른 속도로 화살을 난사한다.,"MP 20 소비, 최대 6명의 적을 520%의 데미지로 1번 공격",0
2,13101029,스파이럴 볼텍스,액티브,20,바람의 결을 따라 회전하는 화살을 날려 전방의 적들을 단숨에 밀고 꿰뚫는다. 일부 몬스터는 저항하여 밀리지 않는다.,"MP 31 소비, 최대 6명의 적을 밀며 175% 데미지로 3번 공격",0
2,13101022,트라이플링 윔 I,온오프,20,"바람의 정령이 변덕을 부려 주위 적들을 혼란에 빠뜨린다. 정령의 기운은 윈드브레이커가 바라보는 방향의 일정 영역으로 발생한다. 단, 일부 스킬로 타격 시 바라보는 방향과 관계없이 발생한다. 범위 내 최대 HP가 가장 높은 보스 몬스터를 무조건 포함하여 공격한다.\\n공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 온오프 스킬\\n3차 스킬 '트라이플링 윔 II'를 익히기 위해 20레벨 이상 필요","적을 타격할 때 30% 확률로 정령의 기운이 최대 3개 발생하여 170%의 데미지로 주위의 적을 랜덤하게 공격, 5% 확률로 210% 데미지를 주는 강화된 정령의 기운 발생",0
2,13100028,실프스 에이드,패시브,9,바람의 정령의 도움을 받아 전투에서 유리한 고지를 선점한다.,"화살 소비 없이 공격 가능하며 공격력 20, 크리티컬 확률 10% 증가 ",0
2,13100023,보우 액셀레이션,패시브,10,공격 속도와 민첩성이 증가한다.\\n필요 스킬 : 보우 마스터리 5레벨 이상,"공격 속도 2단계, 민첩성 20 증가",0
2,13100025,보우 마스터리,패시브,10,활 숙련도와 최종 데미지를 증가시킨다.\\n4차 스킬 '보우 엑스퍼트'를 익히기 위해 10레벨 이상 필요 ,"활 숙련도 50% 증가, 최종 데미지 10% 증가",0
2,13100026,피지컬 트레이닝,패시브,5,신체 단련을 통해 영구적으로 힘과 민첩성을 증가시킨다.,"영구적으로 힘 30, 민첩성 30 증가",0
3,13111020,서리바람의 군무,액티브,20,바람의 힘이 응축된 에메랄드를 매개로 거센 돌풍을 일으켜 좌우의 적을 무차별적으로 공격한다.,"MP 25 소비, 최대 6명의 적을 190%의 데미지로 5번 공격",0
3,13111021,핀포인트 피어스,액티브,20,한 명의 적에게 두 대의 화살을 연달아 날려 정확히 같은 곳을 꿰뚫어 약하게 만든다. 사정거리 내 최대 HP가 가장 높은 보스 몬스터를 우선하여 공격한다.,"MP 37 소비, 최대 1명의 적을 340%의 데미지로 2번 공격\\n적중한 적에게 60초 동안 윈드브레이커의 모든 공격에 데미지 15%, 방어율 무시 15% 증가하는 디버프 발생",0
3,13110022,트라이플링 윔 II,패시브,20,"바람의 정령이 더 큰 변덕을 부려 적들을 곤경에 빠뜨린다. 정령의 기운은 윈드브레이커가 바라보는 방향의 일정 영역으로 발생한다. 단, 일부 스킬로 타격 시 바라보는 방향과 관계없이 발생한다. 범위 내 최대 HP가 가장 높은 보스 몬스터를 무조건 포함하여 공격한다.\\n공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\\n필요 스킬 : 트라이플링 윔 I 20레벨 이상\\n4차 스킬 '트라이플링 윔 III'를 익히기 위해 20레벨 이상 필요 ","적을 타격할 때 40% 확률로 정령의 기운이 최대 4개 발생하여 215% 데미지로 주위의 적을 랜덤하게 공격, 10% 확률로 270% 데미지를 주는 강화된 정령의 기운 발생",0
3,13110028,알바트로스,패시브,20,전설의 명궁인 알바트로스의 힘을 익혀 전투 능력을 극한으로 증가시킨다.\\n4차 스킬 '알바트로스 맥시멈'을 익히기 위해 20레벨 이상 필요,"공격력 20, 최대 HP 1500, 크리티컬 확률 10%, 공격 속도 1단계 증가",0
3,13111024,에메랄드 플라워,액티브,10,적들의 주위를 끄는 향기를 내뿜는 녹색 수정 꽃을 전방에 소환한다. 향기에 취한 적들은 움직임이 느려진다.\\n4차 스킬 '에메랄드 더스트'를 익히기 위해 10레벨 이상 필요 ,"MP 60 소비, 60초 동안 HP 20000를 가진 수정 꽃을 소환하여 주위의 적들을 유혹, 유혹 당한 적들은 슬로우 상태 이상",0
3,13110025,페더리니스,패시브,20,몸이 깃털과 같이 가벼워져 상대의 공격으로부터 자유로워진다.,"피격 데미지 30% 감소, 상태 이상 내성 10, 모든 속성 내성 10%, 스탠스 40% 증가",0
3,13110026,세컨드 윈드,패시브,14,바람의 힘을 빌려 회피가 불가능한 상황을 모면한다. 전투 상황에 기민해져 자신의 공격 스킬 적중 시마다 공격력 증가 버프를 얻는다.,"회피 확률 30%, 방어력 1000 증가\\n공격 적중 시 5초 동안 공격력 15 증가",0
4,11121000,시그너스 나이츠,파티 버프,30,"각성한 여제의 축복을 받아 일정 시간 동안 자신을 비롯한 파티원의 모든 능력치를 증가시킨다. 메이플 용사, 시그너스 나이츠, 노바의 용사, 레프의 용사, 이계의 용사, 아니마의 용사, 륀느의 가호는 중첩되지 않는다.","MP 70 소비, 900초 동안 AP를 직접 투자한 모든 능력치 15% 증가",0
4,11121015,시그너스 기사단의 의지,액티브,1,"정신을 집중하여 상태 이상으로부터 벗어난다. 사용 후 3초 동안 상태 이상 면역. 단, 일부 상태 이상 효과에는 적용되지 않고 컴뱃 오더스가 적용되지 않는다.",MP 30 소비,300
4,13121016,페어리 턴,액티브,30,바람과 함께 춤을 추듯 가볍게 제자리에서 활을 휘둘러 적을 밀쳐내는 거센 바람을 일으킨다. 일부 몬스터는 저항하여 밀리지 않는다. 추가로 서리바람의 군무를 강화한다.,"MP 36 소비, 최대 6명의 적을 뒤로 밀쳐내며 380%의 데미지로 5번 공격\\n[패시브 효과 : 서리바람의 군무 데미지 100%p 증가]",0
4,13121001,천공의 노래,액티브,30,하늘에 울려 퍼지는 바람의 노래를 연주하여 적들을 휘몰아친다.,"공격당 MP 8 소비, 최대 4명의 적을 발당 390% 데미지로 공격",0
4,13120003,트라이플링 윔 III,패시브,30,"바람의 정령이 매우 큰 변덕을 부려 적들의 육체와 정신을 붕괴시킨다. 정령의 기운은 윈드브레이커가 바라보는 방향의 일정 영역으로 발생한다. 단, 일부 스킬로 타격 시 바라보는 방향과 관계없이 발생한다. 범위 내 최대 HP가 가장 높은 보스 몬스터를 무조건 포함하여 공격한다.\\n공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\\n필요 스킬 : 트라이플링 윔 II 20레벨 이상","적을 타격할 때 50% 확률로 정령의 기운이 최대 5개 발생하여 290%의 데미지로 주위의 적을 랜덤하게 공격, 20% 확률로 390% 데미지를 주는 강화된 정령의 기운 발생",0
4,13121017,스톰 브링어,버프,15,폭풍의 힘을 불러 적들을 응징하는 힘을 얻는다.\\n공격 반사 상태의 적을 공격해도 피해를 입지 않는다.,"MP 70 소비, 200초 동안 공격 시 30% 확률로 거대한 화살을 소환하여 380%의 데미지로 추가 공격",0
4,13121005,샤프 아이즈,파티 버프,30,일정 시간 동안 파티원 전원에게 적의 약점을 찾아 치명상을 입힐 수 있는 능력을 부여한다.,"MP 45 소비, 300초 동안 크리티컬 확률 20%, 크리티컬 데미지 15% 증가",0
4,13120004,윈드 블레싱,패시브,20,바람의 축복을 받아 바람과 하나가 되는 법을 배운다.,"공격력 10%, 민첩성 15%, 최대 HP 20%, 추가 회피율 30%, 스탠스 60% 증가",0
4,13120006,보우 엑스퍼트,패시브,30,"활 숙련도와 공격력, 최종 데미지, 크리티컬 데미지, 보스 몬스터 공격 시 데미지를 증가시킨다.\\n필요 스킬 : 보우 마스터리 10레벨 이상","활 숙련도 증가량 70%로 증가, 공격력 30, 최종 데미지 35%, 크리티컬 데미지 20%, 보스 몬스터 공격 시 데미지 40% 증가",0
4,13120007,에메랄드 더스트,패시브,10,에메랄드 플라워를 강화하여 보다 효율적인 전투를 감행한다.\\n필요 스킬 : 에메랄드 플라워 10레벨 이상,"수정 꽃의 최대 HP 40000로 증가, 주변 몬스터 방어율 10% 감소 및 피격 데미지 20% 감소",0
4,13120008,알바트로스 맥시멈,패시브,30,전설의 명궁 알바트로스의 힘을 최대한 이끌어내어 자신과 일체화시킨다. 패시브 효과는 알바트로스와 합적용된다.\\n필요 스킬 : 알바트로스 20레벨 이상,"공격력 30, 데미지 25%, 몬스터 방어율 무시 15%, 크리티컬 확률 15%, 상태 이상 내성 15, 모든 속성 내성 15%, 공격 속도 1단계 증가",0
5,13120043,트라이플링 윔-리인포스,스킬 강화,140,트라이플링 윔의 데미지를 증가시킨다.,데미지 20% 증가,0
