1,36001000,에너지 스플라인,액티브,20,에너지소드를 두 번 휘둘러 전방의 적 다수에게 피해를 입힌다.,"MP 9 소비, 최대 4명의 적에게 150% 데미지로 2번 공격",0
1,36001001,서든 프로펠,액티브,10,부스터를 순간 가속하여 전방으로 점프한다.,MP 10 소비. 점프 상태에서 사용 시 전방으로 한 번 더 점프. 2회 연속 사용 가능,0
1,36001002,인클라인 파워,버프,20,파워를 증가시켜 데미지를 증대시킨다.,"[서플라이]\\n에너지 3 소비, 240초 동안 공격력 30 증가",0
1,36001005,핀포인트 로켓,온오프,5,자신의 공격 스킬 사용 시 사정 거리 내의 적들에게 다수의 미사일을 발사한다.\\n공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\\n발동 시 짧은 시간 동안 발사 준비 시간이 필요하고 스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 온오프 스킬\\n2차 스킬 '핀포인트 로켓 1차 강화'를 익히기 위해 1레벨 이상 필요,일정 범위 내 적에게 50%의 미사일 4개 발사\\n일반 몬스터 공격 시 데미지 250%p 증가\\n재발동 대기시간 2초,0
1,36000003,레디얼너브 리파인,패시브,10,요추 신경계를 증가시켜 움직임과 관련된 수치들을 모두 증가시킨다.,"이동속도 40, 이동속도 상한 20, 점프력 10 증가",0
1,36000004,멀티래터럴 II,패시브,1,직접 AP를 투자한 능력치를 일정 수치 이상 달성하면 능력치 별로 특징적인 보너스를 얻는다.,"STR 40 이상 시 : 스탠스 확률 5%\\nDEX 40 이상 시 : 모든 속성 내성 5%, 상태 이상 내성 5\\nLUK 40 이상 시 : 회피율 5%\\nSTR/DEX/LUK 40 이상 시 : 데미지 5% 증가, 최대 HP/최대 MP 5% 증가",0
2,36101000,퀵실버 소드 : 섬광,액티브,20,전방 다수의 적을 에너지소드로 빠르게 벤다. 멀티 모드 링커를 통해 모드를 변경할 수 있다.,"MP 16 소비, 최대 6명의 적을 145%의 데미지로 3번 공격",0
2,36101008,퀵실버 소드 : 집중,액티브,20,에너지소드를 전방으로 날카롭게 찔러넣어 적들에게 치명적인 피해를 입힌다. 보통 공격보다 크리티컬 확률이 적용된다. 멀티 모드 링커를 통해 모드를 변경할 수 있다.,"MP 16 소비, 최대 6명의 적을 240%의 데미지로 2번 공격. 크리티컬 확률 30% 추가 적용.",0
2,36101009,퀵실버 소드 : 도약,액티브,20,에너지소드를 주위로 빠르게 휘두르며 부스터를 순간적으로 가동하여 점프한다. 1회에 한해 서든 프로펠 사용 후 사용할 수 있다. 멀티 모드 링커를 통해 모드를 변경할 수 있다.,"MP 16 소비, 최대 8명의 적을 155%의 데미지로 2번 공격, 이온 쓰러스터와 연계 가능",0
2,36101001,이온 쓰러스터,액티브,15,충전된 서플러스 에너지를 이용해 이온 쓰러스터를 소환하여 전방의 적들에게 피해를 입히면서 밀어낸다. 스킬 키를 누르고 있으면 계속해서 밀어낸다. 일부 몬스터는 저항하여 밀리지 않는다.,"[서플라이]\\n에너지 3 소비, 공격당 MP 6 소비, 최대 6명의 적 60% 데미지로 밀어내며 공격. 8초 지속. 단, 에너지는 이온 쓰러스터를 소환할 때만 소비된다.",0
2,36100003,에피션시 파이프라인,패시브,10,에너지의 흐름을 효율적으로 운용하여 최대 HP 및 MP를 증가시킨다.,최대 HP 및 최대 MP 30% 증가,0
2,36100004,제논 부스트,패시브,10,공격 속도와 최대 HP 및 MP를 증가시킨다.\\n필요 스킬 : 제논 마스터리 5레벨 이상,공격 속도 2단계 증가\\n최대 HP 및 최대 MP 1000 증가,0
2,36100002,리니어 퍼스펙티브,패시브,20,적의 취약점을 꿰뚫는 시각을 활성화하여 크리티컬 확률을 증가시킨다.\\n3차 스킬 '듀얼브리드 디펜시브'를 익히기 위해 5레벨 이상 필요,크리티컬 확률 40% 증가,0
2,36100005,마이너리티 서포트,패시브,5,모든 능력치가 증가한다.,모든 능력치 25 증가,0
2,36100006,제논 마스터리,패시브,10,숙련도 및 공격력이 증가한다.\\n4차 스킬 '제논 엑스퍼트'를 익히기 위해 10레벨 이상 필요,"숙련도 50%, 공격력 20 증가",0
2,36100007,멀티래터럴 III,패시브,1,직접 AP를 투자한 능력치를 일정 수치 이상 맞추면 능력치에 따라 보너스를 받는다.,"STR 90 이상 시 : 스탠스 확률 7%\\nDEX 90 이상 시 : 모든 속성 내성 7%, 상태 이상 내성 7\\nLUK 90 이상 시 : 회피율 7%\\nSTR/DEX/LUK 모두 90 이상 시 : 데미지 7% 증가, 최대 HP/최대 MP 5% 증가",0
2,36100010,핀포인트 로켓 1차 강화,패시브,4,핀포인트 로켓의 데미지를 강화한다.\\n필요 스킬 : 핀포인트 로켓 1레벨 이상\\n3차 스킬 '핀포인트 로켓 2차 강화'를 익히기 위해 1레벨 이상 필요,핀포인트 로켓 데미지 40%p 증가.,0
3,36111000,컴뱃 스위칭 : 폭발,액티브,20,"전방으로 에너지소드를 길게 늘린 뒤, 에너지를 폭발시켜 다수의 적에게 피해를 입힌다. 멀티 모드 링커를 통해 모드를 변경할 수 있다.","MP 20 소비, 최대 6명의 적을 250%의 데미지로 3번 공격",0
3,36111009,컴뱃 스위칭 : 격추,액티브,20,대각선 전방으로 에너지소드를 휘둘러 피해를 입힌다. 공중의 적은 더 큰 피해를 입는다. 멀티 모드 링커를 통해 모드를 변경할 수 있다.,"MP 20 소비, 최대 8명의 적을 270%의 데미지로 2번 공격. 공중에 뜬 적에게는 190% 추가 피해",0
3,36111010,컴뱃 스위칭 : 분열,액티브,20,공중에서 아래의 적들에게 공격을 가한다. 다이아그널 체이스와 연계해서 사용할 수 있다. 멀티 모드 링커를 통해 모드를 변경할 수 있다.,"MP 20 소비, 최대 8명의 적을 271%의 데미지로 3번 공격",0
