1,2001008,에너지 볼트,액티브,20,적에게 닿으면 폭발하는 에너지 응집체를 발사한다.,"MP 24 소비, 최대 4명의 적에게 78%의 데미지로 4번 공격",0
1,2001002,매직 가드,온오프,10,"마법의 힘으로 받는 데미지를 감소시키고 일부를 MP로 대신한다. 단, 최대 HP의 일정 비율로 피해를 입히는 공격에는 적용되지 않는다.\\n활성화 된 상태에서 MP가 0 초과일 경우 자동으로 발동되며 MP가 0 이하일 경우에는 그대로 HP를 소비하게 된다. 사용 시 효과가 활성화되고 재사용 시 비활성화되는 온오프 스킬","MP 13 소비, 활성화 되어있는 동안 받는 데미지의 85%를 MP로 대신함",0
1,2001009,텔레포트,액티브,5,"일정 거리만큼 순간 이동한다. 상, 하, 좌, 우 방향키와 함께 누르면 해당 방향으로 이동할 수 있다.\\n3차 스킬 '텔레포트 마스터리', '텔레포트 부스트'를 익히기 위해 5레벨 이상 필요","MP 20 소비, 좌우 190만큼, 상하 295만큼 순간이동",0
1,2001011,마나 웨이브,액티브,1,마나의 파동을 바닥으로 뿜어 위로 도약한다. 위 방향키와 점프키를 함께 사용하여 발동할 수 있고 사용 후 점프키를 키다운하면 일정 시간동안 느리게 하강할 수 있다.,"MP 10 소비, 일정 거리 점프\\n스킬 사용 후 점프키를 키다운하면 MP 20을 소모하여 느리게 하강할 수 있고 최대 5초까지 하강",0
1,2000010,매직 아머,패시브,9,갑옷에 마력을 응집시켜 방어력을 증가시킨다.\\n필요 스킬 : 매직 가드 3레벨 이상,방어력 90 증가,0
1,2000006,MP 증가,패시브,20,최대 MP와 공격 속도가 증가하고 레벨에 따라 MP가 추가로 증가한다.,"최대 MP 20% 증가, 공격 속도 1단계 증가, 레벨당 MP 120만큼 증가\\n완드 착용 시 크리티컬 확률 5% 추가 증가",0
2,2101004,플레임 오브,액티브,20,마법의 힘으로 불타는 오브를 만들어 다수의 적을 향해 발사한다. 불 속성의 공격이다.,"MP 22 소비, 최대 6명의 적에게 301% 데미지로 2번 공격",0
2,2100009,엘리멘탈 드레인,패시브,1,일정 범위 내에 자신의 스킬로 도트 데미지를 입히는 수만큼 최종 데미지가 증가한다. 초보자 스킬로 입히는 도트 데미지는 해당되지 않는다.,"자신의 스킬로 입히고 있는 도트 데미지당 최종 데미지 3% 증가. 최대 5개 적용, 엘리멘탈 드레인간에는 합 적용.",0
2,2101005,포이즌 브레스,액티브,10,주변의 대기를 맹독성으로 바꿔 적에게 치명적인 피해를 입힌다. 공격을 받은 적들은 일정 시간 동안 독에 중독되어 도트 데미지를 입는다. 독 속성 공격이다.,"MP 17 소비, 최대 6명의 적을 180%의 데미지로 6번 공격\\n10초 동안 1초 당 60%의 도트 데미지",0
2,2101001,메디테이션,파티 버프,20,잠시 동안의 명상을 통해 내면의 집중력을 활성화시켜 모든 파티원의 마력을 일시적으로 증가시킨다.\\n필요 스킬 : MP 이터 3레벨 이상,"MP 16 소비, 240초 동안 파티원의 마력 30 증가",0
2,2100011,매직 액셀레이션,패시브,10,공격 속도와 지력을 상승시킨다.,"공격 속도 2단계 상승, 지력 20 증가",0
2,2101010,이그나이트,온오프,10,파이어 오라를 제외한 화염 마법으로 적을 공격하면 일정 확률로 맞은 위치에 불의 벽을 생성하여 적들을 불태운다.\\n이그나이트는 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 온오프 스킬,"화염 마법 시전 시 50% 확률로 불의 벽 생성, 불의 벽은 일정 간격으로 최대 8명의 적에게 40%의 데미지로 3번 공격, 6초 지속",0
2,2100006,스펠 마스터리,패시브,10,마법 숙련도와 마력을 증가시킨다. ,"마법 숙련도 50%, 마력 10, 크리티컬 확률 5% 증가",0
2,2100007,하이 위즈덤,패시브,5,정신 수양을 통해 영구적으로 지력을 증가시킨다.,영구적으로 지력 40 증가,0
2,2100000,MP 이터,패시브,9,마법 공격 시 일정 확률로 적에게서 MP를 흡수한다. 보스 몬스터에게는 흡수 효율이 떨어져 더 적은 양을 흡수한다.\\n필요 스킬 : 스펠 마스터리 5레벨 이상,마법 공격 시 30% 확률로 최대 MP의 5% 흡수\\n보스 몬스터에게는 최대 MP의 3% 흡수,0
3,2111002,익스플로젼,액티브,20,자신의 주변에 화염 폭발을 일으켜 다수의 적을 동시에 공격한다. 불 속성의 공격이다.,"MP 56 소비, 최대 8명의 적에게 405% 데미지로 2번 공격",0
3,2111003,포이즌 미스트,액티브,20,일정 시간 동안 자신의 주변에 치명적인 독 안개를 생성하여 모든 적들을 중독시켜 독 속성으로 공격한다.\\n4차 스킬 '미스트 이럽션'을 익히기 위해 20레벨 이상 필요,"MP 55 소비, 15초 동안 270% 데미지의 독 안개 생성, 중독 시 6초 동안 1초 당 240%의 도트 데미지",0
3,2111013,포이즌 리젼,액티브,14,"주변을 맹독 지대로 만드는 독 마법진을 설치한다. 마법진에서 지속적으로 맹독이 생성되어 점차 맹독 지대가 좌우로 번진다. 맹독 지대는 발판에 끝에 다다르면 더 이상 번지지 않으며, 맹독 지대의 독은 인화성으로 생성 후 일정 시간이 지난 후 맹독 지대 위에서 화염 마법을 사용하거나 화염 마법에 피격되면 강력한 폭발을 일으킨다. 폭발도 주변의 맹독 지대를 폭발시킬 수 있다. 독 속성의 공격이다.","MP 54 소비, 60초 동안 지속되는 오브제 설치\\n오브제는 일정 시간마다 주변을 맹독 지대로 만들며 맹독 지대 위의 적에게 10초 동안 1초마다 204%의 도트 데미지\\n맹독 지대 폭발 : MP 60 소비, 맹독 지대 폭발에 의한 폭발은 MP 소비하지 않음, 생성 후 1.5초 후부터 폭발 가능, 최대 10명의 적을 200%의 데미지로 4번 공격, 폭발에 의해서도 맹독 지대 폭발 가능\\n하나의 몬스터가 0.4초 이내에 폭발에 연속으로 맞으면 두번째 폭발부터 최종 데미지 60% 감소\\n일반 몬스터 공격 시 데미지 50% 증가",30
3,2111011,"엘리멘탈 어뎁팅(불,독)",액티브,20,불과 독의 장막으로 자신을 뒤덮어 치명적인 상태 이상을 방어한다. 방어 후 재생성되며 일정 횟수 이상 방어에 성공하면 재사용 대기시간이 적용된다. 추가로 영구히 상태 이상 내성과 모든 속성 내성을 증가시킨다.,MP 35 소비하여 엘리멘탈 어뎁팅 활성화\\n최대 MP의 2%를 소비하여 치명적인 상태이상을 100% 확률로 방어하며 최대 10번까지 보호막 재생성\\n[패시브 효과 : 상태 이상 및 모든 속성 내성 20% 증가],240
3,2111007,텔레포트 마스터리,온오프,10,스킬을 활성화하면 MP를 추가 소비하는 대신 텔레포트 지점의 적들에게 데미지와 함께 기절 및 도트 데미지 효과를 적용시킬 수 있다. 추가로 영구히 스탠스를 증가시킨다.\\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 온오프 스킬\\n필요 스킬 : 텔레포트 5레벨 이상,"추가 MP 소비 20, 최대 6명의 적에게 272% 데미지, 80% 확률로 4초 동안 기절, 4초 동안 2초 마다 98% 데미지\\n[패시브 효과 : 스탠스 40% 증가]",0
3,2111016,텔레포트 부스트,온오프,1,텔레포트의 위력을 강화하여 이동 거리가 증가한다.\\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 온오프 스킬\\n필요 스킬 : 텔레포트 5레벨 이상,"MP 20 소비, 텔레포트 이동 거리 좌우 65, 상하 25 증가",0
3,2110015,엘리멘탈 리셋,패시브,9,자신이 사용하는 모든 공격 마법의 속성 내성을 감소시킨다. 추가로 영구히 최종 데미지가 증가한다.,"공격 속성 내성 10% 감소, 최종 데미지 40% 증가",0
3,2110001,엘리먼트 앰플리피케이션,패시브,10,더 많은 MP를 소비하는 대신 파이어 오라를 제외한 공격 마법의 데미지를 증폭시킨다.,"소비 MP 50% 증가, 공격 마법의 데미지 50% 증가",0
3,2110009,매직 크리티컬,패시브,10,영구적으로 크리티컬 확률과 크리티컬 데미지가 증가한다.,"크리티컬 확률 30%, 크리티컬 데미지 13% 증가",0
3,2110000,"익스트림 매직(불,독)",패시브,10,"자신의 모든 도트 데미지 스킬의 적용 시간이 증가하며, 도트 데미지 상태의 적 또는 기절이나 빙결, 암흑, 마비 상태의 적을 공격할 때 최종 데미지가 증가한다.","도트 데미지 적용 시간 100% 증가, 도트 데미지, 기절, 빙결, 암흑, 마비 상태의 적 공격 시 최종 데미지 20% 증가",0
4,2121006,플레임 스윕,액티브,30,전방을 강력한 화염으로 휩쓴다. 화염에 휩쓸린 적은 화상을 입어 지속적으로 도트 데미지를 입는다. 일부 몬스터는 저항하여 화상을 입지 않는다. 불 속성 공격이다.,"MP 40 소비, 최대 8명의 적에게 220% 데미지로 7번 공격\\n공격당한 적은 5초 동안 화상을 입으며 1초당 240%의 도트 데미지",0
