1,3001004,애로우 블로우,액티브,20,다수의 적을 향해 화살을 연속 발사한다.,"MP 11 소비, 최대 5명의 적을 160%의 데미지로 공격하는 화살을 3발 발사",0
1,3001007,더블 점프,액티브,10,"점프 중 한 번 더 도약하여 먼 거리를 이동한다. ↑,↑화살표 키를 연속해서 누르면 위로 한 번 더 점프하며 ↓,↓화살표 키를 연속으로 누르면 아래로 빠르게 하강한다. 커스텀 커맨드를 사용하면 공중에서 ↑,점프 키로 위로 이동하며 공중에서 ↓,점프 키로 하강할 수 있다.\\n커스텀 커맨드 온오프 : 마우스 우클릭","MP 10 소비, 일정 거리 점프",0
1,3000001,크리티컬 샷,패시브,20,크리티컬 확률이 증가한다.,크리티컬 확률 40% 증가,0
1,3000002,아처 마스터리,패시브,15,"궁수의 기본기를 익힌다. 사정거리, 이동속도, 공격 속도, 최대 이동속도 상한이 증가한다.","사정거리 120, 이동속도 30, 공격 속도 1단계 증가\\n최대 이동속도 상한 160로 증가",0
2,3101005,바람의 시,액티브,20,수 발의 화살을 바람처럼 빠르게 난사한다.,"MP 15 소비, 최대 6명의 적을 178%의 데미지로 3번 공격",0
2,3101008,리트리트 샷,액티브,9,뒤로 점프하며 적들에게 화살을 발사한다. 사용 중 스탠스가 100%로 적용되고 스킬 키를 누르고 있으면 일정 시간 동안 공중에 뜬 상태로 화살을 연속 발사한다. 시전 후 짧은 시간 동안 어떠한 공격에도 밀려나지 않는다.,"MP 5 소비, 일정 거리 뒤로 점프 후 스킬 키를 누르고 있으면 최대 105%의 데미지로 2초 동안 공중에서 적들을 공격",0
2,3101009,퀴버 카트리지,패시브,1,특수 화살촉을 사용한다. 어드밴스드 퀴버를 습득하면 사용할 수 있는 화살촉이 추가되며 스킬을 재사용하여 화살촉을 변경할 수 있다.,30% 확률로 220%로 적을 추적하여 공격하는 마법 화살 발사,0
2,3100002,보우 액셀레이션,패시브,10,공격 속도와 민첩성이 증가한다.\\n필요 스킬 : 보우 마스터리 5레벨 이상,"공격 속도 2단계, 민첩성 20 증가",0
2,3100011,소울 애로우 : 활,패시브,20,화살 소비 없이 활을 쏠 수 있고 공격력이 증가한다.\\n인벤토리 내 활 전용 화살 중 가장 높은 공격력을 가진 화살의 공격력이 적용된다.,"공격력 30 증가, 화살 소비 없이 공격 가능",0
2,3100000,보우 마스터리,패시브,10,활 숙련도를 증가시킨다. \\n4차 스킬 '보우 엑스퍼트'를 익히기 위해 10레벨 이상 필요,활 숙련도 50% 증가,0
2,3100001,파이널 어택 : 활,패시브,20,"일정 확률로 직접 공격하는 공격 스킬이 사용된 후 추가 타격이 발동된다. 다만, 반드시 활 계열 무기를 들었을 경우에만 발동이 가능하다.\\n필요 스킬 : 보우 마스터리 3레벨 이상\\n4차 스킬 '어드밴스드 파이널 어택'을 익히기 위해 20레벨 이상 필요",[파이널 어택류 스킬] 40% 확률로 150% 데미지의 파이널 어택 발동,0
2,3100006,피지컬 트레이닝,패시브,5,신체 단련을 통해 영구적으로 힘과 민첩성을 증가시킨다.,"영구적으로 힘 30, 민첩성 30 증가",0
3,3111013,애로우 플래터,액티브,20,"화살을 곡사로 발사한다. 스킬 키를 누르고 있으면 지속적으로 발사하며, 발사 중 ↑,↓화살표 키를 이용해 쏘는 힘을 조절할 수 있다.\\n스킬 시전 중 채집/NPC 대화키를 눌러 현재 자신의 위치에 애로우 플래터를 설치하여 지속적으로 화살을 발사할 수 있고 보우마스터는 커스텀 커맨드를 사용하면 채집/NPC 대화키 대신 공격키를 사용하여 설치할 수 있다.\\n설치된 애로우 플래터는 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\\n커스텀 커맨드 온오프 : 마우스 우클릭","MP 7 소비, 최대 4명의 적 181% 데미지로 공격, 시전 중 채집/NPC 대화 키로 85% 데미지의 화살을 발사하는 애로우 플래터 60초 동안 설치 가능.\\n설치 애로우 플래터의 재사용 대기시간 5초",0
3,3111015,플레시 미라주,온오프,20,잔영이 남을 정도로 빠른 궁술을 구사한다.\\n일정 횟수 이상 자신이 직접 쏜 화살 공격이 적중할 때마다 잔영이 생성되어 적을 추적하는 화살을 쏘고 사라진다. 화살은 잔영의 전방의 적 하나를 추적하며 추적한 적에게 가며 부딪히는 적을 관통하여 공격한다. 설치 애로우 플래터는 자신이 직접 쏜 공격으로 간주되지 않는다.\\n추가로 바람의 시를 강화한다.\\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 온오프 스킬,"MP 90 소비, 12번 공격 적중 시 잔영이 3개 생성되어 전방의 적 1명을 향해 화살 발사\\n애로우 플래터, 폭풍의 시, 실루엣 미라주, 잔영의 시, 퀴버 풀버스트, 애로우 레인은 7번 적중 시 1회 공격으로 간주\\n발사된 화살은 목표한 적까지 가는 경로에 부딪힌 적을 최대 5명까지 관통하며 420%의 데미지로 4번 공격\\n[패시브 효과 : 바람의 시 공격 범위 증가, 데미지 70%p 증가]",1
3,3111005,피닉스,액티브,10,"일정 시간 동안 불 속성을 지닌 피닉스를 소환한다. 피닉스는 최대 4명의 적을 동시에 공격하며 일정 확률로 기절시킬 수 있다. 피닉스의 공격은 공격 반사 상태의 적을 공격해도 피해를 입지 않는다. 추가로, 영구히 방어력이 증가한다.","MP 70 소비, 220초 동안 피닉스 소환. 390% 데미지로 최대 4명의 적을 동시에 공격, 95% 확률로 기절\\n[패시브 효과 : 방어력 30% 증가]",0
3,3111017,퀴버 플로우,액티브,10,화살이 유도되는 특수한 표식을 설치한다. 스킬을 재사용하면 화살을 타고 표식의 위치로 순간이동할 수 있다. 표식이 설치되어 있을 때 아래 방향키와 함께 스킬을 재사용하면 표식을 재설치할 수 있다.,"MP 28 소비, 120초 동안 지속되는 표식 설치\\n스킬을 재사용하여 표식 위치로 순간이동, 순간이동 재사용 대기시간 2초\\n설치 후 아래 방향키와 함께 스킬을 재사용하여 재설치 가능, 한번 재설치 시 1초 동안 재설치 불가",0
3,3110019,익스트림 아쳐리 : 활,패시브,10,방어력이 감소하는 대신 공격력과 최종 데미지가 증가한다.,"방어력 25% 감소, 공격력 40 증가, 최종 데미지 30% 증가",0
3,3110001,모탈 블로우,패시브,10,일정 횟수 공격이 적중하면 데미지가 증가해 강력한 공격을 할 수 있다.,30번 직접 공격하는 스킬이 적중하면 5 초 동안 데미지 35% 증가,0
3,3110012,컨센트레이션,패시브,20,"공격 지속 시 집중력이 점점 높아져 상태 이상 내성이 지속적으로 증가한다. 해당 버프가 있을 때 상태 이상에 걸리면 증가한 상태 이상 내성이 초기화된다. 추가로, 영구히 상태 이상 내성 및 모든 속성 내성이 증가한다.","공격 시 일정 간격마다 90초 동안 상태 이상 내성 5씩 증가하여 최대 100까지 증가, 상태 이상에 걸렸을 때 초기화. \\n[패시브 효과 : 상태 이상 내성 20, 모든 속성 내성 20% 증가]",0
3,3110007,닷지,패시브,4,"일정 확률로 적의 공격을 회피할 수 있게 되며, 회피 성공 후 1초 동안 이어지는 공격은 반드시 크리티컬로 적중한다. 추가로 영구히 스탠스, 최대 HP를 증가시킨다.","30% 확률로 회피, 회피 성공 후 1초 동안 이어지는 모든 공격은 크리티컬 판정, 스탠스 40% 증가, 최대 HP 40% 증가",0
3,3110014,마크맨쉽,패시브,20,공격 시 몬스터의 물리 방어율을 일정 수준 무시할 수 있게 되며 영구적으로 공격력이 증가한다.,"공격 시 몬스터의 물리 방어율 25% 무시, 공격력 25% 증가",0
4,3121020,폭풍의 시,액티브,30,"폭풍우가 몰아치듯 빠른 속도로 화살을 발사한다. 스킬 키를 누르고 있으면 지속적으로 화살이 발사되며, 사용 중 이동할 수 있다. 화살은 최대 HP가 높은 몬스터를 우선 추적한다.","MP 9 소비, 발 당 350% 데미지\\n[패시브 효과 : 언카운터블 애로우의 데미지 50%p 증가]",0
4,3121015,언카운터블 애로우,액티브,30,대상을 특정하지 않은 셀 수 없이 많은 화살을 순간적으로 전방으로 쏜다.,"MP 32 소비, 최대 8명의 적 350% 데미지로 5번 공격",0
4,3120021,플레시 미라주 II,패시브,20,궁술을 수련하여 플레시 미라주가 강화된다.,플레시 미라주 발동에 필요한 공격 횟수 7번으로 감소\\n생성되는 잔영의 개수 4개로 증가\\n잔영이 쏘는 화살의 데미지 120%p 증가,0
4,3120022,어드밴스드 퀴버,패시브,10,사용할 수 있는 특수 화살촉이 추가된다. 스킬을 재사용하여 사용할 화살촉을 변경할 수 있다. 추가로 영구히 최종 데미지를 증가시킨다.,"마법 화살 : 마법 화살의 발동 확률 60%로 증가, 마법 화살의 데미지 260%로 증가\\n흡혈 화살 : 70%의 확률로 최대 HP의 5%를 회복하는 흡혈 화살촉 사용\\n[패시브 효과 : 최종 데미지 6% 증가]",0
4,3121002,샤프 아이즈,파티 버프,30,일정 시간 동안 파티원 전원에게 적의 약점을 찾아 치명상을 입힐 수 있는 능력을 부여한다.,"MP 45 소비, 300초 동안 크리티컬 확률 20%, 크리티컬 데미지 15% 증가",0
4,3121009,용사의 의지,액티브,5,"정신을 집중하여 상태 이상으로부터 벗어난다. 사용 후 3초 동안 상태 이상 면역. 단, 일부 상태 이상 효과에는 적용되지 않고 컴뱃 오더스가 적용되지 않는다.","MP 30 소비, 재사용 대기시간 300초",0
4,3121000,메이플 용사,파티 버프,30,"일정 시간 동안 파티원의 모든 능력치를 일정 퍼센트만큼 증가시켜 준다. 메이플 용사, 시그너스 나이츠, 노바의 용사, 레프의 용사, 이계의 용사, 아니마의 용사, 륀느의 가호는 중첩되지 않는다.","MP 60 소비, 900초 동안 AP를 직접 투자한 모든 능력치 15% 증가",0
