bossName,bossDifficulty,bossReqQuest,bossReqLevel,bossLevel, bossHP ,bossHPStr,bossHPperPhase,isHpRevision,bossDef,bossForce,rewardItem1,rewardItem1Name,rewardItem2,rewardItem2Name,rewardItem3,rewardItem3Name,rewardItem4,rewardItem4Name,bossPattern1,bossPattern2,bossPattern3,bossPattern4,bossTip
감시자 칼로스,이지,그란디스 - 호텔 아르크스 - 카로테,265,270," 356,900,000,000,000 ",356조 9000억,1페이즈 : 94조 5000억\2페이즈 : 262조 4000억,1,380,어센틱 포스 : 200,04001886,약 2억 5000만 메소,04001886,약 3억 5000만 메소,04001886,약 7억 메소,04001886,약 15억 메소,"[칼로스의 의지] : 보스 입장 시 화면에 [칼로스의 의지] UI가 출력됩니다. 플레이어는 게이지를 소모하여 탄환을 발사할 수 있습니다. 탄환은 15초마다 발사할 수 있습니다.\게이지 표시 말고도, UI를 보면 4개의 작은 구체 표시가 있습니다. 작은 구체는 [T-boy의 간섭] 으로 활성화된 구조물을 의미합니다.","[칼로스의 의지] : 보스 입장 시 화면에 [칼로스의 의지] UI가 출력됩니다. 플레이어는 게이지를 소모하여 탄환을 발사할 수 있습니다. 탄환은 20초마다 발사할 수 있습니다.\게이지 표시 말고도, UI를 보면 4개의 작은 구체 표시가 있습니다. 작은 구체는 [T-boy의 간섭] 으로 활성화된 구조물을 의미합니다.","[칼로스의 의지] : 보스 입장 시 화면에 [칼로스의 의지] UI가 출력됩니다. 플레이어는 게이지를 소모하여 탄환을 발사할 수 있습니다. 탄환은 20초마다 발사할 수 있습니다.\게이지 표시 말고도, UI를 보면 4개의 작은 구체 표시가 있습니다. 작은 구체는 [T-boy의 간섭] 으로 활성화된 구조물을 의미합니다.","[칼로스의 의지] : 보스 입장 시 화면에 [칼로스의 의지] UI가 출력됩니다. 플레이어는 게이지를 소모하여 탄환을 발사할 수 있습니다. 탄환은 20초마다 발사할 수 있습니다.\게이지 표시 말고도, UI를 보면 4개의 작은 구체 표시가 있습니다. 작은 구체는 [T-boy의 간섭] 으로 활성화된 구조물을 의미합니다.","[모든 페이즈] 칼로스는 오더가 매우 중요한 역할을 합니다. 맵은 매우 넓어 보스 위치 파악이 어려울 뿐더러, 조심해야 하는 패턴 요소들이 너무나 많아요."
감시자 칼로스,노말,그란디스 - 호텔 아르크스 - 카로테,265,275 ~ 280," 1,056,000,000,000,000 ",1056조,1페이즈 : 336조\2페이즈 : 720조,1,380,1페이즈 어센틱 포스 : 250\2페이즈 어센틱 포스 : 300,02636420,솔 에르다의 기운 200,02636420,솔 에르다의 기운 250,02636420,솔 에르다의 기운 400,02636420,솔 에르다의 기운 700,"[T-boy의 간섭] : 1분마다 [포격 드론], [심연의 눈], [구속의 눈], [오디움의 구체] 중 하나가 활성화 됩니다.","[T-boy의 간섭] : 1분마다 [포격 드론], [심연의 눈], [구속의 눈], [오디움의 구체] 중 하나가 활성화 됩니다.","[T-boy의 간섭] : 1분마다 [포격 드론], [심연의 눈], [구속의 눈], [오디움의 구체] 중 하나가 활성화 됩니다.","[T-boy의 간섭] : 1분마다 [포격 드론], [심연의 눈], [구속의 눈], [오디움의 구체] 중 하나가 활성화 됩니다.",[모든 페이즈] 흔히들 '왼비' 라고 부르는 [구속의 눈]을 1순위로 제거하세요.
감시자 칼로스,카오스,그란디스 - 호텔 아르크스 - 카로테,265,285," 6,000,000,000,000,000 ",6000조,1페이즈 : 1200조\2페이즈 : 4800조,1,380,어센틱 포스 : 330,02636606,남겨진 칼로스의 의지 조각(1/2 의지),01662206,니키로이드,01662206,니키로이드,,,"[포격 드론] : 활성화 시 게이지 왼쪽 위가 붉게 빛납니다. 포격 드론은 15초마다 정지하여 바닥을 향해 레이저를 발사합니다.\틱 당 최대 체력의 40% 피해\포격 드론이 지나갈 때, 천장에 떠 있는 구조물을 맞춰 포격 드론을 비활성화 할 수 있습니다. 파티원의 수의 2배 만큼 맞춰야 합니다.","[포격 드론] : 활성화 시 게이지 왼쪽 위가 붉게 빛납니다. 포격 드론은 15초마다 정지하여 바닥을 향해 레이저를 발사합니다.\틱 당 최대 체력의 40% 피해\포격 드론이 지나갈 때, 천장에 떠 있는 구조물을 맞춰 포격 드론을 비활성화 할 수 있습니다. 파티원의 수의 2배 만큼 맞춰야 합니다.","[포격 드론] : 활성화 시 게이지 왼쪽 위가 붉게 빛납니다. 포격 드론은 일정 시간마다 정지하여 바닥을 향해 레이저를 발사합니다.\틱 당 최대 체력의 40% 피해\포격 드론이 지나갈 때, 천장에 떠 있는 구조물을 맞춰 포격 드론을 비활성화 할 수 있습니다. 파티원의 수의 2배 만큼 맞춰야 합니다.","[포격 드론] : 활성화 시 게이지 왼쪽 위가 붉게 빛납니다. 포격 드론은 일정 시간마다 정지하여 바닥을 향해 레이저를 발사합니다.\틱 당 최대 체력의 40% 피해\포격 드론이 지나갈 때, 천장에 떠 있는 구조물을 맞춰 포격 드론을 비활성화 할 수 있습니다. 파티원의 수의 2배 만큼 맞춰야 합니다.","[1페이즈]의 패턴은 팁을 알아야 할 정도로 어려운 구간은 아닙니다. 간섭을 연습하고, 딜이 충분하다면 극딜을 기다렸다가 2페이즈로 진입하세요."
감시자 칼로스,익스트림,그란디스 - 호텔 아르크스 - 카로테,265,285," 30,720,000,000,000,000 ",3경 720조,1페이즈 : 6720조\2페이즈 : 2경 4000조,1,380,어센틱 포스 : 440,02003587,반짝이는 빨간 별 물약,02634472,남겨진 칼로스의 의지(에테르넬 장비),02634472,남겨진 칼로스의 의지 2개(에테르넬 장비),,,"[심연의 눈] : 활성화 시 게이지 오른쪽 위가 붉게 빛납니다. 심연의 눈은 15초마다 플레이어를 향해 투사체를 3개 발사합니다.\최대 체력의 20% 피해, 3초 동안 암흑 상태이상\칼로스의 체력 상태에 따라 투사체의 개수가 최대 6개까지 증가합니다.\칼로스의 의지 탄환을 심연의 눈(맵 오른쪽 비석)에 맞춰 비활성화 할 수 있습니다. 파티원 수의 3배 만큼 맞춰야 합니다.","[심연의 눈] : 활성화 시 게이지 오른쪽 위가 붉게 빛납니다. 심연의 눈은 15초마다 플레이어를 향해 투사체를 3개 발사합니다.\최대 체력의 20% 피해, 3초 동안 암흑 상태이상\칼로스의 체력 상태에 따라 투사체의 개수가 최대 6개까지 증가합니다.\칼로스의 의지 탄환을 심연의 눈(맵 오른쪽 비석)에 맞춰 비활성화 할 수 있습니다. 파티원 수의 3배 만큼 맞춰야 합니다.","[심연의 눈] : 활성화 시 게이지 오른쪽 위가 붉게 빛납니다. 심연의 눈은 12초마다 플레이어를 향해 투사체를 3개 발사합니다.\최대 체력의 25% 피해, 3초 동안 암흑 상태이상\칼로스의 체력 상태에 따라 투사체의 개수가 최대 6개까지 증가합니다.\칼로스의 의지 탄환을 심연의 눈(맵 오른쪽 비석)에 맞춰 비활성화 할 수 있습니다. 파티원 수의 3배 만큼 맞춰야 합니다.","[심연의 눈] : 활성화 시 게이지 오른쪽 위가 붉게 빛납니다. 심연의 눈은 12초마다 플레이어를 향해 투사체를 6개 발사합니다.\최대 체력의 25% 피해, 3초 동안 암흑 상태이상\칼로스의 체력 상태에 따라 투사체의 개수가 최대 6개 이상까지 증가합니다.\칼로스의 의지 탄환을 심연의 눈(맵 오른쪽 비석)에 맞춰 비활성화 할 수 있습니다. 파티원 수의 3배 만큼 맞춰야 합니다.","[2페이즈] 보스의 위치를 반드시 파티원에게 알려주세요. [아공간 침투(찍기)], [브레스] 패턴에 비석이 꽂히지 않도록 조심하세요."
,,,,,,,,,,,02003607,소형 경험 축적의 비약,02003607,소형 경험 축적의 비약,02003607,소형 경험 축적의 비약,,,"[구속의 눈] : 활성화 시 게이지 왼쪽 아래가 붉게 빛납니다. 구속의 눈은 15초마다 플레이어를 향해 레이저를 발사합니다.\틱 당 최대 체력의 15%, 3초 동안 스턴 상태이상\칼로스의 체력 상태에 따라 레이저의 개수가 최대 2개까지 증가합니다.\칼로스의 의지 탄환을 구속의 눈(맵 왼쪽 비석)에 맞춰 비활성화 할 수 있습니다. 파티원 수의 3배 만큼 맞춰야 합니다.","[구속의 눈] : 활성화 시 게이지 왼쪽 아래가 붉게 빛납니다. 구속의 눈은 15초마다 플레이어를 향해 레이저를 발사합니다.\틱 당 최대 체력의 15%, 3초 동안 스턴 상태이상\칼로스의 체력 상태에 따라 레이저의 개수가 최대 2개까지 증가합니다.\칼로스의 의지 탄환을 구속의 눈(맵 왼쪽 비석)에 맞춰 비활성화 할 수 있습니다. 파티원 수의 3배 만큼 맞춰야 합니다.","[구속의 눈] : 활성화 시 게이지 왼쪽 아래가 붉게 빛납니다. 구속의 눈은 12초마다 플레이어를 향해 레이저를 발사합니다.\틱 당 최대 체력의 18%, 3초 동안 스턴 상태이상\칼로스의 체력 상태에 따라 레이저의 개수가 최대 2개까지 증가합니다.\칼로스의 의지 탄환을 구속의 눈(맵 왼쪽 비석)에 맞춰 비활성화 할 수 있습니다. 파티원 수의 3배 만큼 맞춰야 합니다.","[구속의 눈] : 활성화 시 게이지 왼쪽 아래가 붉게 빛납니다. 구속의 눈은 12초마다 플레이어를 향해 레이저를 2개 발사합니다.\틱 당 최대 체력의 18%, 3초 동안 스턴 상태이상\칼로스의 체력 상태에 따라 레이저의 개수가 최대 3개까지 증가합니다.\칼로스의 의지 탄환을 구속의 눈(맵 왼쪽 비석)에 맞춰 비활성화 할 수 있습니다. 파티원 수의 3배 만큼 맞춰야 합니다.","[2페이즈] 브레스 패턴에 항상 조심하면서, 칼로스와 같은 층에 있지 마세요. 그리고, 칼로스의 위치가 화면에 항상 보이도록 하는 게 좋습니다."
,,,,,,,,,,,02633892,대형 보스 명예의 훈장,02633892,대형 보스 명예의 훈장,02633892,대형 보스 명예의 훈장,,,"[오디움의 구체] : 활성화 시 게이지 오른쪽 아래가 붉게 빛납니다. 오디움의 구체는 지그재그 형태의 궤적으로 맵을 돌아다닙니다.\피격 시 최대 체력의 30% 피해\구체가 맵 하단에 있는 구조물에 튕길 때, 그 구조물을 탄환으로 맞춰 비활성화 할 수 있습니다. 파티원의 수의 2배 만큼 맞춰야 합니다.","[오디움의 구체] : 활성화 시 게이지 오른쪽 아래가 붉게 빛납니다. 오디움의 구체는 지그재그 형태의 궤적으로 맵을 돌아다닙니다.\피격 시 최대 체력의 30% 피해\구체가 맵 하단에 있는 구조물에 튕길 때, 그 구조물을 탄환으로 맞춰 비활성화 할 수 있습니다. 파티원의 수의 2배 만큼 맞춰야 합니다.","[오디움의 구체] : 활성화 시 게이지 오른쪽 아래가 붉게 빛납니다. 오디움의 구체는 지그재그 형태의 궤적으로 맵을 돌아다닙니다.\피격 시 최대 체력의 35% 피해\구체가 맵 하단에 있는 구조물에 튕길 때, 그 구조물을 탄환으로 맞춰 비활성화 할 수 있습니다. 파티원의 수의 2배 만큼 맞춰야 합니다.","[오디움의 구체] : 활성화 시 게이지 오른쪽 아래가 붉게 빛납니다. 오디움의 구체는 지그재그 형태의 궤적으로 맵을 돌아다닙니다.\피격 시 최대 체력의 35% 피해\구체가 맵 하단에 있는 구조물에 튕길 때, 그 구조물을 탄환으로 맞춰 비활성화 할 수 있습니다. 파티원의 수의 2배 만큼 맞춰야 합니다.","[2페이즈] 간섭 상태를 잘 파악하고, 폭주(권능) 패턴에 진입하세요. 간섭 상태가 많을수록 난이도가 어렵지만, 특히 [구속의 눈(왼비)] 간섭이 있는 상태라면, 패턴 파훼가 불가능할 수 있습니다."
,,,,,,,,,,,04023027,영원히 꺼지지 않는 검은 불꽃,04023027,영원히 꺼지지 않는 검은 불꽃,04023027,영원히 꺼지지 않는 검은 불꽃,,,"[공략 실패] : [T-boy의 간섭] 4개가 모두 활성화 된 상태로, 60초가 지나면 보스 공략에 실패하며, 입장 맵으로 퇴장됩니다.","[공략 실패] : [T-boy의 간섭] 4개가 모두 활성화 된 상태로, 60초가 지나면 보스 공략에 실패하며, 입장 맵으로 퇴장됩니다.","[공략 실패] : [T-boy의 간섭] 4개가 모두 활성화 된 상태로, 60초가 지나면 보스 공략에 실패하며, 입장 맵으로 퇴장됩니다.","[공략 실패] : [T-boy의 간섭] 4개가 모두 활성화 된 상태로, 60초가 지나면 보스 공략에 실패하며, 입장 맵으로 퇴장됩니다.","[2페이즈] 감시자의 폭주 패턴을 넘긴 후, 칼로스가 그로기 상태가 되었을 때 바로 바인드나 오리진 스킬을 쓰지 마세요. 15초 정도의 시간이 지난 후 바인드를 걸면, 편하게 딜링 가능한 시간을 더 벌 수 있습니다."
,,,,,,,,,,,02048767,검은 환생의 불꽃,02048767,검은 환생의 불꽃,02048767,검은 환생의 불꽃,,,,,,,
,,,,,,,,,,,02049179,놀라운 긍정의 혼돈 주문서 60%,02049179,놀라운 긍정의 혼돈 주문서 60%,02049179,놀라운 긍정의 혼돈 주문서 60%,,,[폭발] : 맵 곳곳에서 폭발이 발생합니다.\최대 체력의 30% 피해,[폭발] : 맵 곳곳에서 폭발이 발생합니다.\최대 체력의 30% 피해,[폭발] : 맵 곳곳에서 폭발이 발생합니다.\최대 체력의 35% 피해,[폭발] : 맵 곳곳에서 폭발이 발생합니다.\최대 체력의 35% 피해,
,,,,,,,,,,,02633916,프리미엄 악세서리 공격력/마력 스크롤,02633916,프리미엄 악세서리 공격력/마력 스크롤,02633916,프리미엄 악세서리 공격력/마력 스크롤,,,,,,,
