1,37001000,매그넘 펀치,액티브,20,건틀렛 리볼버의 폭발력을 이용하여 전방에 강력한 스트레이트 펀치를 내지른다. 스킬 사용 시 리볼빙 캐논이 자동으로 발동된다. 더블 팡과 버닝 브레이커로 연계 가능하다.\\n2차 스킬 '더킹'을 익히기 위해 20레벨 이상 필요,"MP 12 소비, 최대 6명의 적을 100% 데미지로 3번 공격\\n매그넘 펀치 사용 시 리볼빙 캐논이 자동 발동되어 같은 수의 적을 60%의 데미지로 4번 추가 공격",0
1,37001001,리볼빙 캐논,액티브,1,"건틀렛 리볼버에 내장된 캐논을 이용하여 추가 폭발을 일으켜 피해를 준다. 단독으로는 사용할 수 없으며 일부 공격 스킬 사용 시 자동으로 발동하거나 특정 공격 스킬 사용 중 수동으로 사용할 수 있다.\\n키다운을 통해 차지 시 불릿을 수동으로 리로드한다. 차지는 다른 스킬 사용 중에도 가능하며 한 번에 최대 2개의 스킬을 동시에 차지할 수 있다.\\n리볼빙 캐논 자동 발동 스킬 : 매그넘 펀치, 더블 팡\\n리볼빙 캐논 수동 사용 가능 스킬 : 리볼빙 벙커","불릿 1개 소비, 키다운 시 불릿 리로드",0
1,37001002,릴리즈 파일 벙커,액티브,10,축적한 실린더를 한 번에 터뜨려 파일 벙커를 꽂아 넣는다. 파일 벙커는 폭발을 수반한 충격파를 발생시킨다. 파일 벙커를 이용한 직접 공격은 몬스터의 방어율을 추가로 무시한다.\\n실린더 게이지는 일부 공격 스킬 사용 중 리볼빙 캐논을 사용하면  증가한다. 스킬 사용 시 실린더 게이지에 따라 다중 충격파가 발생하여 가까운 적일 수록 더 많은 피해를 입힌다. 일정 실린더 게이지가 쌓여야만 사용 가능하며 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\\n필요 스킬 : 리볼빙 캐논 마스터리 5레벨 이상\\n4차 스킬 '리볼빙 벙커'를 익히기 위해 10레벨 이상 필요,"실린더 게이지 최소 3칸 필요, 최대 10명의 적을 100%의 데미지로 8번 공격, 해당 공격은 몬스터의 방어율을 80% 추가 무시 \\n이후 최대 10명의 적을 50%의 데미지로 6번 공격하는 충격파A 발생\\n사용 후 7초 동안 과열되어 실린더 게이지가 최대치가 되며 해당 시간 동안 실린더 게이지 충전 및 릴리즈 파일 벙커 사용 불가, 이후 실린더 게이지 모두 소비.",0
1,37001003,더블 점프,액티브,10,점프 중 한 번 더 도약하여 먼 거리를 이동한다.,"MP 5 소비, 일정 거리 점프",0
1,37001004,익스플로젼 무브,액티브,10,전방을 향해 불릿을 폭발시켜 역추진력을 얻는다. 이에 따라 반동으로 후방으로 뛰어오르며 근처의 적에게 피해를 입힌다. ↑ 방향키를 누른 채 사용 시 지면 방향으로 폭발을 일으켜 위로 뛰어오른다. 공격 반사 상태의 적을 공격해도 피해를 입지 않으며 불릿을 리로드하는 중에는 사용할 수 없다.,"불릿 1개 소비, 최대 6명의 적을 155% 데미지로 2번 공격",0
1,37000006,인듀어런스 실드,패시브,10,"적에게 공격을 당하면 끈기를 발휘하여 받은 피해에 비례해 보호막을 생성한다. 단, 보호막과 현재 HP의 합이 최대 HP를 넘을 수 없고 초과한 실드는 소멸한다. 또한 블래스터의 스킬 사용 중에는 적에게 공격 받아도 밀려나지 않는다.","피격 시 피격 데미지의 30%를 보호막으로 전환, 초당 현재 보호막의 40% + 50씩 소멸, 보호막의 최대치는 최대 HP와 같음.\\n블래스터의 스킬 사용 중에는 스탠스 확률이 100% 증가.\\n영구히 밀리지않을 확률 40%, 방어력 200, 최대 HP 20% 증가",0
1,37000007,리볼빙 캐논 마스터리,패시브,5,"건틀렛 리볼버를 연구하여 리볼빙 캐논에 대한 기본 소양을 익힌다. 과열된 건틀렛 리볼버로 인한 직접 공격에 당하는 상대방은 그 열로 인한 추가 타격을 입으며, 누적된 실린더 게이지에 따라 해당 데미지가 증가한다.\\n해당 스킬 : 매그넘 펀치, 더블 팡, 해머 스매시, 쇼크 웨이브 펀치, 허리케인 믹서, 플래시 무브, 하이퍼 매그넘 펀치, 발칸 펀치, 버닝 브레이커\\n2차 스킬 '리볼빙 캐논 업그레이드'를 익히기 위해 5레벨 이상 필요","[파이널 어택류 스킬] 실린더 게이지 1칸 이상일 때 건틀렛 리볼버를 이용한 직접 공격에 75% 데미지로 1번 공격하는 추가 타격 발생, 실린더 게이지 1칸당 해당 타격의 데미지 10% 증가\\n영구히 이동속도 30, 점프력 15, 최대 이동속도 20 증가. ",0
2,37101000,더블 팡,액티브,20,"건틀렛 리볼버의 추진력을 이용하여 전방에 강력한 2단 콤비네이션을 가한다. 스킬을 배운 뒤 매그넘 펀치 버튼을 연타해도 사용할 수 있다. 스킬 사용 시 리볼빙 캐논이 자동으로 발동된다. 더킹, 해머 스매시, 스웨이, 쇼크 웨이브 펀치, 버닝 브레이커로 연계 가능하다.","MP 20 소비, 최대 6명의 적을 150% 데미지로 4번 공격\\n더블 팡 사용 시 리볼빙 캐논이 자동 발동되어 같은 수의 적을 100%의 데미지로 4번 추가 공격",0
2,37101001,더킹,액티브,15,"적의 공격을 회피하며 전방으로 이동한다. 점프 키를 입력하여 급정지할 수 있다. 커스텀 커맨드를 사용하면 스킬을 재사용 해 급정지 할 수 있다.\\n매그넘 펀치, 리프트 프레스, 버닝 브레이커로 연계 가능하다.\\n키다운을 통해 차지가 가능하며, 차지 후 발동 시 자신의 다른 스킬 사용 중에도 해당 스킬을 취소하며 더킹이 발동된다. 차지는 더킹을 제외한 다른 스킬 사용 중에도 가능하며 한 번에 최대 2개의 스킬을 동시에 차지할 수 있다. 추가로 영구히 매그넘 펀치의 데미지가 증가한다.\\n커스텀 커맨드 온오프 : 마우스 우클릭\\n필요 스킬 : 매그넘 펀치 20레벨 이상\\n3차 스킬 '스웨이'를 익히기 위해 15레벨 이상 필요","MP 9 소비, 스킬 발동 후 1.5초 동안 추가 회피 35% 적용\\n[패시브 효과 : 매그넘 펀치의 데미지 100%p 증가]",0
2,37101003,건틀렛 부스터,버프,10,"MP를 소비하여 일정 시간 동안 무기의 공격 속도를 2단계 증가시킨다. 단, 반드시 건틀렛 리볼버 계열 무기를 들었을 경우에만 발동이 가능하다.\\n필요 스킬 : 건틀렛 마스터리 5레벨 이상","MP 11 소비, 200초 동안 무기의 공격 속도 2단계 증가",0
