1,32001000,트리플 블로우,액티브,20,다수의 적들을 빠르게 3번 연속 공격한다. 추가로 데스의 데미지를 증가시킨다.\\n2차 스킬 '쿼드 블로우'를 익히기 위해 10레벨 이상 필요,"MP 20 소비, 최대 5명의 적을 170% 데미지로 3번 공격\\n[패시브 효과 : 데스의 데미지 60%p 증가]",0
1,32001002,텔레포트 Ver.2,액티브,5,"근접 전투에 효율적이도록 텔레포트를 개량한 스킬이다. 일정 거리만큼 순간 이동한다. 상, 하, 좌, 우 방향키와 함께 누르면 해당 방향으로 이동할 수 있고 점프 중에도 사용할 수 있다.\\n공중에서 위 방향키와 함께 점프키를 입력하면 레지스탕스의 기술로 위로 도약할 수 있는 래피드 리프를 사용할 수 있다. 도약 후 텔레포트로 연계할 수 있다.\\n3차 스킬 '다크 라이트닝', '텔레포트 부스트'를 익히기 위해 5레벨 이상 필요","MP 20 소비, 좌우 210 거리, 상하 290 거리를 순간이동\\n래피드 리프 : MP 25 소모, 위로 일정거리 도약, 도약 후 지상에 닿기 전까지 1회에 한해 텔레포트로 연계 가능, 래피드 리프 후 연속으로 텔레포트 연계 시 텔레포트 간 딜레이 감소",0
1,32001016,옐로우 오라,온오프,20,"자신의 몸에서 밝은 노란 빛의 오라를 방출하여 주위의 파티원들의 이동속도, 공격 속도를 증가시킨다. 스킬을 한 번 더 사용해서 오라를 해제할 수 있으며, 다른 종류의 오라를 사용하면 해제된다. 추가로 이동속도, 최대 이동속도, 점프력, 공격 속도, 회피율이 영구히 증가한다.\\n3차 스킬 다크 라이트닝을 배웠을 때 텔레포트 Ver.2 이동거리 증가 온오프 : 마우스 우클릭","초당 MP 8 소비, 이동속도 10, 공격 속도 1단계 증가\\n[패시브 효과 : 이동속도 30, 최대 이동속도 20,  점프력 20, 공격 속도 2단계, 회피율 15% 증가]",3
1,32001014,데스,온오프,1,"흑마술의 비급을 사용해 사신과 계약한다. 사신은 자신을 따라다니며, 일정 수 이상의 영혼을 수집하면 본 모습을 드러내 넓은 범위를 공격해준다. 사신의 공격은 공격 반사 상태의 적에게도 피해를 입힌다.\\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 온오프 스킬",적을 10명 해치운 뒤 그 다음 공격을 할 때 최대 7명의 적에게 185%로 7번 공격\\n보스에게 2번 공격하면 적을 1명 해치운 것으로 취급\\n발동 후 9초 동안 다시 발동하지 않음,0
1,32000015,아트 오브 스태프,패시브,20,스태프를 다루는 법을 갈고 닦아 하나의 기술로 완성시킨다.,"마력 20, 크리티컬 확률 15%, 방어력 150 증가",0
2,32101000,쿼드 블로우,액티브,20,다수의 적들을 빠르게 4번 연속 공격한다. 추가로 데스 컨트랙트의 데미지를 증가시킨다.\\n필요 스킬 : 트리플 블로우 10레벨 이상\\n3차 스킬 '데스 블로우'를 익히기 위해 10레벨 이상 필요,"MP 30 소비, 최대 5명의 적을 220% 데미지로 4번 공격\\n[패시브 효과 : 데스 컨트랙트의 데미지 80%p 증가, 트리플 블로우의 패시브 효과와 중첩되지 않음]",0
2,32101001,다크 체인,액티브,20,마법진으로부터 검은 사슬을 뻗어내 전방의 적 다수를 자신의 앞으로 끌고 온다. 끌려온 적들은 데미지를 입고 일정 시간 동안 기절 상태가 된다. 사용 후 블로우류 스킬과 연계하여 사용할 수 있다. 일부 몬스터는 저항하여 끌려오지 않고 기절하지 않는다.,"MP 45 소비, 최대 8명의 적에게 600% 데미지, 8초 동안 기절",0
2,32101009,드레인 오라,온오프,20,"자신의 몸에서 붉은 빛의 오라를 방출하여 주위의 파티원들이 적에게 입힌 데미지의 일부를 HP로 흡수시켜주는 능력을 가지게 한다. 한 번에 캐릭터 최대 HP의 20%를 초과하여 회복할 수 없다. 스킬을 한 번 더 사용해서 오라를 해제할 수 있으며, 다른 종류의 오라를 사용하면 해제된다. 추가로 적을 해치울 때마다 적의 영혼을 제물로 최대 HP의 일정비율을 회복하는 능력을 영구히 가진다.","초당 MP 28 소비, 준 데미지의 1%만큼 HP 회복, 한 번 회복 후 5초 동안 재회복 불가, 배틀메이지가 준 데미지는 드레인 오라 범위 안의 파티원의 HP도 함께 회복시킴\\n[패시브 효과 : 4초 마다 최대 HP의 2% + 1000 회복, 적을 해치울 때마다 최대 HP의 1% 회복]",3
2,32101005,스태프 부스터,버프,10,MP를 소비하여 일정 시간 동안 스태프의 공격 속도를 2단계 증가시킨다.\\n필요 스킬 : 스태프 마스터리 5레벨 이상,"MP 40 소비, 200초 동안 공격 속도 증가",0
2,32100006,스태프 마스터리,패시브,10,"스태프 숙련도와 마력, 크리티컬 확률을 증가시킨다.\\n4차 스킬 '스태프 엑스퍼트'를 익히기 위해 10레벨 이상 필요","스태프 계열 무기 숙련도 50%, 마력 30 증가, 크리티컬 확률 20% 증가",0
2,32100007,하이 위즈덤,패시브,5,정신 수양을 통해 영구적으로 지력을 증가시킨다.,영구적으로 지력 40 증가,0
2,32100008,오디너리 컨버전,패시브,9,자신의 최대 HP를 비약적으로 증가시키고 적을 공격하여 적의 생명력을 자신의 MP로 변환시키는 힘을 얻는다. 보스 몬스터는 변환 효율이 떨어진다.,최대 HP 150% 증가\\n공격 시 20% 확률로 최대 MP의 5% 흡수\\n보스 몬스터에게는 최대 MP의 3% 흡수,0
2,32100010,데스 컨트랙트,패시브,1,사신과 계약을 강화한다.,적을 8명 해치운 뒤 그 다음 공격을 할 때 최대 8명의 적에게 245%로 8번 공격하는 것으로 강화\\n발동 후 8초 동안 다시 발동하지 않음,0
3,32111002,데스 블로우,액티브,20,다수의 적들을 빠르게 5번 연속 공격한다. 추가로 데스 컨트랙트2의 데미지를 증가시킨다.\\n필요 스킬 : 쿼드 블로우 10레벨 이상\\n4차 스킬 '피니쉬 블로우'를 익히기 위해 10레벨 이상 필요,"MP 42 소비, 최대 6명의 적을 234% 데미지로 5번 공격\\n[패시브 효과 : 데스 컨트랙트2의 데미지 100%p 증가, 트리플 블로우, 쿼드 블로우의 패시브 효과와 중첩되지 않음]",0
